ALIANZA DEMOCRATA CRISTIANA,17,PUNTARENAS,MONTES DE ORO,12950.00,244.76,52.91,68.49,98.86,3931.00,3.29,62.53,3.95,96.42,7.79,25.37,67.55,27.97,11.84,4.31,10.80,9.63,24.84,8.40,3759,3207,69
DE LOS TRABAJADORES,9,PUNTARENAS,MONTES DE ORO,12950.00,244.76,52.91,68.49,98.86,3932.00,3.29,62.53,3.95,96.42,7.79,25.37,67.55,27.97,11.84,4.31,10.80,9.63,24.84,8.40,3759,3207,69
FRENTE AMPLIO,38,PUNTARENAS,MONTES DE ORO,12950.00,244.76,52.91,68.49,98.86,3933.00,3.29,62.53,3.95,96.42,7.79,25.37,67.55,27.97,11.84,4.31,10.80,9.63,24.84,8.40,3759,3207,69
INTEGRACION NACIONAL,558,PUNTARENAS,MONTES DE ORO,12950.00,244.76,52.91,68.49,98.86,3934.00,3.29,62.53,3.95,96.42,7.79,25.37,67.55,27.97,11.84,4.31,10.80,9.63,24.84,8.40,3759,3207,69
LIBERACION NACIONAL,1054,PUNTARENAS,MONTES DE ORO,12950.00,244.76,52.91,68.49,98.86,3935.00,3.29,62.53,3.95,96.42,7.79,25.37,67.55,27.97,11.84,4.31,10.80,9.63,24.84,8.40,3759,3207,69
MOVIMIENTO LIBERTARIO,54,PUNTARENAS,MONTES DE ORO,12950.00,244.76,52.91,68.49,98.86,3936.00,3.29,62.53,3.95,96.42,7.79,25.37,67.55,27.97,11.84,4.31,10.80,9.63,24.84,8.40,3759,3207,69
NUEVA GENERACION,43,PUNTARENAS,MONTES DE ORO,12950.00,244.76,52.91,68.49,98.86,3937.00,3.29,62.53,3.95,96.42,7.79,25.37,67.55,27.97,11.84,4.31,10.80,9.63,24.84,8.40,3759,3207,69
RENOVACION COSTARRICENSE,36,PUNTARENAS,MONTES DE ORO,12950.00,244.76,52.91,68.49,98.86,3938.00,3.29,62.53,3.95,96.42,7.79,25.37,67.55,27.97,11.84,4.31,10.80,9.63,24.84,8.40,3759,3207,69
REPUBLICANO SOCIAL CRISTIANO,224,PUNTARENAS,MONTES DE ORO,12950.00,244.76,52.91,68.49,98.86,3939.00,3.29,62.53,3.95,96.42,7.79,25.37,67.55,27.97,11.84,4.31,10.80,9.63,24.84,8.40,3759,3207,69
RESTAURACION NACIONAL,2441,PUNTARENAS,MONTES DE ORO,12950.00,244.76,52.91,68.49,98.86,3940.00,3.29,62.53,3.95,96.42,7.79,25.37,67.55,27.97,11.84,4.31,10.80,9.63,24.84,8.40,3759,3207,69
UNIDAD SOCIAL CRISTIANA,1018,PUNTARENAS,MONTES DE ORO,12950.00,244.76,52.91,68.49,98.86,3941.00,3.29,62.53,3.95,96.42,7.79,25.37,67.55,27.97,11.84,4.31,10.80,9.63,24.84,8.40,3759,3207,69
NULO,79,PUNTARENAS,MONTES DE ORO,12950.00,244.76,52.91,68.49,98.86,3942.00,3.29,62.53,3.95,96.42,7.79,25.37,67.55,27.97,11.84,4.31,10.80,9.63,24.84,8.40,3759,3207,69
BLANCO,16,PUNTARENAS,MONTES DE ORO,12950.00,244.76,52.91,68.49,98.86,3943.00,3.29,62.53,3.95,96.42,7.79,25.37,67.55,27.97,11.84,4.31,10.80,9.63,24.84,8.40,3759,3207,69
ACCESIBILIDAD SIN EXCLUSION,44,PUNTARENAS,OSA,29433.00,1930.24,15.25,38.05,104.47,8904.00,3.30,43.23,6.32,95.26,6.76,19.40,68.72,27.39,19.21,4.06,14.07,15.15,26.61,8.59,4183,7478,147
ACCION CIUDADANA,1012,PUNTARENAS,OSA,29433.00,1930.24,15.25,38.05,104.47,8905.00,3.30,43.23,6.32,95.26,6.76,19.40,68.72,27.39,19.21,4.06,14.07,15.15,26.61,8.59,4183,7478,147
ALIANZA DEMOCRATA CRISTIANA,68,PUNTARENAS,OSA,29433.00,1930.24,15.25,38.05,104.47,8906.00,3.30,43.23,6.32,95.26,6.76,19.40,68.72,27.39,19.21,4.06,14.07,15.15,26.61,8.59,4183,7478,147
DE LOS TRABAJADORES,22,PUNTARENAS,OSA,29433.00,1930.24,15.25,38.05,104.47,8907.00,3.30,43.23,6.32,95.26,6.76,19.40,68.72,27.39,19.21,4.06,14.07,15.15,26.61,8.59,4183,7478,147
FRENTE AMPLIO,133,PUNTARENAS,OSA,29433.00,1930.24,15.25,38.05,104.47,8908.00,3.30,43.23,6.32,95.26,6.76,19.40,68.72,27.39,19.21,4.06,14.07,15.15,26.61,8.59,4183,7478,147
INTEGRACION NACIONAL,1396,PUNTARENAS,OSA,29433.00,1930.24,15.25,38.05,104.47,8909.00,3.30,43.23,6.32,95.26,6.76,19.40,68.72,27.39,19.21,4.06,14.07,15.15,26.61,8.59,4183,7478,147
LIBERACION NACIONAL,1973,PUNTARENAS,OSA,29433.00,1930.24,15.25,38.05,104.47,8910.00,3.30,43.23,6.32,95.26,6.76,19.40,68.72,27.39,19.21,4.06,14.07,15.15,26.61,8.59,4183,7478,147
MOVIMIENTO LIBERTARIO,122,PUNTARENAS,OSA,29433.00,1930.24,15.25,38.05,104.47,8911.00,3.30,43.23,6.32,95.26,6.76,19.40,68.72,27.39,19.21,4.06,14.07,15.15,26.61,8.59,4183,7478,147
NUEVA GENERACION,61,PUNTARENAS,OSA,29433.00,1930.24,15.25,38.05,104.47,8912.00,3.30,43.23,6.32,95.26,6.76,19.40,68.72,27.39,19.21,4.06,14.07,15.15,26.61,8.59,4183,7478,147
RENOVACION COSTARRICENSE,48,PUNTARENAS,OSA,29433.00,1930.24,15.25,38.05,104.47,8913.00,3.30,43.23,6.32,95.26,6.76,19.40,68.72,27.39,19.21,4.06,14.07,15.15,26.61,8.59,4183,7478,147
REPUBLICANO SOCIAL CRISTIANO,725,PUNTARENAS,OSA,29433.00,1930.24,15.25,38.05,104.47,8914.00,3.30,43.23,6.32,95.26,6.76,19.40,68.72,27.39,19.21,4.06,14.07,15.15,26.61,8.59,4183,7478,147
RESTAURACION NACIONAL,4532,PUNTARENAS,OSA,29433.00,1930.24,15.25,38.05,104.47,8915.00,3.30,43.23,6.32,95.26,6.76,19.40,68.72,27.39,19.21,4.06,14.07,15.15,26.61,8.59,4183,7478,147
UNIDAD SOCIAL CRISTIANA,1100,PUNTARENAS,OSA,29433.00,1930.24,15.25,38.05,104.47,8916.00,3.30,43.23,6.32,95.26,6.76,19.40,68.72,27.39,19.21,4.06,14.07,15.15,26.61,8.59,4183,7478,147
NULO,235,PUNTARENAS,OSA,29433.00,1930.24,15.25,38.05,104.47,8917.00,3.30,43.23,6.32,95.26,6.76,19.40,68.72,27.39,19.21,4.06,14.07,15.15,26.61,8.59,4183,7478,147
BLANCO,36,PUNTARENAS,OSA,29433.00,1930.24,15.25,38.05,104.47,8918.00,3.30,43.23,6.32,95.26,6.76,19.40,68.72,27.39,19.21,4.06,14.07,15.15,26.61,8.59,4183,7478,147
ACCESIBILIDAD SIN EXCLUSION,56,PUNTARENAS,QUEPOS,26861.00,543.77,49.40,52.78,106.12,8094.00,3.32,47.84,8.23,96.52,7.38,18.35,74.37,34.51,16.10,9.71,9.07,16.45,24.60,8.04,4838,6159,100
ACCION CIUDADANA,1166,PUNTARENAS,QUEPOS,26861.00,543.77,49.40,52.78,106.12,8095.00,3.32,47.84,8.23,96.52,7.38,18.35,74.37,34.51,16.10,9.71,9.07,16.45,24.60,8.04,4838,6159,100
ALIANZA DEMOCRATA CRISTIANA,39,PUNTARENAS,QUEPOS,26861.00,543.77,49.40,52.78,106.12,8096.00,3.32,47.84,8.23,96.52,7.38,18.35,74.37,34.51,16.10,9.71,9.07,16.45,24.60,8.04,4838,6159,100
DE LOS TRABAJADORES,17,PUNTARENAS,QUEPOS,26861.00,543.77,49.40,52.78,106.12,8097.00,3.32,47.84,8.23,96.52,7.38,18.35,74.37,34.51,16.10,9.71,9.07,16.45,24.60,8.04,4838,6159,100
FRENTE AMPLIO,47,PUNTARENAS,QUEPOS,26861.00,543.77,49.40,52.78,106.12,8098.00,3.32,47.84,8.23,96.52,7.38,18.35,74.37,34.51,16.10,9.71,9.07,16.45,24.60,8.04,4838,6159,100
INTEGRACION NACIONAL,1287,PUNTARENAS,QUEPOS,26861.00,543.77,49.40,52.78,106.12,8099.00,3.32,47.84,8.23,96.52,7.38,18.35,74.37,34.51,16.10,9.71,9.07,16.45,24.60,8.04,4838,6159,100
LIBERACION NACIONAL,1739,PUNTARENAS,QUEPOS,26861.00,543.77,49.40,52.78,106.12,8100.00,3.32,47.84,8.23,96.52,7.38,18.35,74.37,34.51,16.10,9.71,9.07,16.45,24.60,8.04,4838,6159,100
MOVIMIENTO LIBERTARIO,110,PUNTARENAS,QUEPOS,26861.00,543.77,49.40,52.78,106.12,8101.00,3.32,47.84,8.23,96.52,7.38,18.35,74.37,34.51,16.10,9.71,9.07,16.45,24.60,8.04,4838,6159,100
NUEVA GENERACION,78,PUNTARENAS,QUEPOS,26861.00,543.77,49.40,52.78,106.12,8102.00,3.32,47.84,8.23,96.52,7.38,18.35,74.37,34.51,16.10,9.71,9.07,16.45,24.60,8.04,4838,6159,100
RENOVACION COSTARRICENSE,58,PUNTARENAS,QUEPOS,26861.00,543.77,49.40,52.78,106.12,8103.00,3.32,47.84,8.23,96.52,7.38,18.35,74.37,34.51,16.10,9.71,9.07,16.45,24.60,8.04,4838,6159,100
REPUBLICANO SOCIAL CRISTIANO,457,PUNTARENAS,QUEPOS,26861.00,543.77,49.40,52.78,106.12,8104.00,3.32,47.84,8.23,96.52,7.38,18.35,74.37,34.51,16.10,9.71,9.07,16.45,24.60,8.04,4838,6159,100
RESTAURACION NACIONAL,3948,PUNTARENAS,QUEPOS,26861.00,543.77,49.40,52.78,106.12,8105.00,3.32,47.84,8.23,96.52,7.38,18.35,74.37,34.51,16.10,9.71,9.07,16.45,24.60,8.04,4838,6159,100
UNIDAD SOCIAL CRISTIANA,1499,PUNTARENAS,QUEPOS,26861.00,543.77,49.40,52.78,106.12,8106.00,3.32,47.84,8.23,96.52,7.38,18.35,74.37,34.51,16.10,9.71,9.07,16.45,24.60,8.04,4838,6159,100
NULO,142,PUNTARENAS,QUEPOS,26861.00,543.77,49.40,52.78,106.12,8107.00,3.32,47.84,8.23,96.52,7.38,18.35,74.37,34.51,16.10,9.71,9.07,16.45,24.60,8.04,4838,6159,100
BLANCO,41,PUNTARENAS,QUEPOS,26861.00,543.77,49.40,52.78,106.12,8108.00,3.32,47.84,8.23,96.52,7.38,18.35,74.37,34.51,16.10,9.71,9.07,16.45,24.60,8.04,4838,6159,100
ACCESIBILIDAD SIN EXCLUSION,80,PUNTARENAS,GOLFITO,39150.00,1753.96,22.32,46.91,102.32,11576.00,3.37,45.05,7.20,95.96,7.00,21.34,68.49,28.04,22.57,3.70,12.90,23.68,27.74,6.64,6007,8852,231
ACCION CIUDADANA,1590,PUNTARENAS,GOLFITO,39150.00,1753.96,22.32,46.91,102.32,11577.00,3.37,45.05,7.20,95.96,7.00,21.34,68.49,28.04,22.57,3.70,12.90,23.68,27.74,6.64,6007,8852,231
ALIANZA DEMOCRATA CRISTIANA,75,PUNTARENAS,GOLFITO,39150.00,1753.96,22.32,46.91,102.32,11578.00,3.37,45.05,7.20,95.96,7.00,21.34,68.49,28.04,22.57,3.70,12.90,23.68,27.74,6.64,6007,8852,231
DE LOS TRABAJADORES,32,PUNTARENAS,GOLFITO,39150.00,1753.96,22.32,46.91,102.32,11579.00,3.37,45.05,7.20,95.96,7.00,21.34,68.49,28.04,22.57,3.70,12.90,23.68,27.74,6.64,6007,8852,231
FRENTE AMPLIO,118,PUNTARENAS,GOLFITO,39150.00,1753.96,22.32,46.91,102.32,11580.00,3.37,45.05,7.20,95.96,7.00,21.34,68.49,28.04,22.57,3.70,12.90,23.68,27.74,6.64,6007,8852,231
INTEGRACION NACIONAL,1601,PUNTARENAS,GOLFITO,39150.00,1753.96,22.32,46.91,102.32,11581.00,3.37,45.05,7.20,95.96,7.00,21.34,68.49,28.04,22.57,3.70,12.90,23.68,27.74,6.64,6007,8852,231
LIBERACION NACIONAL,2578,PUNTARENAS,GOLFITO,39150.00,1753.96,22.32,46.91,102.32,11582.00,3.37,45.05,7.20,95.96,7.00,21.34,68.49,28.04,22.57,3.70,12.90,23.68,27.74,6.64,6007,8852,231
MOVIMIENTO LIBERTARIO,160,PUNTARENAS,GOLFITO,39150.00,1753.96,22.32,46.91,102.32,11583.00,3.37,45.05,7.20,95.96,7.00,21.34,68.49,28.04,22.57,3.70,12.90,23.68,27.74,6.64,6007,8852,231
NUEVA GENERACION,54,PUNTARENAS,GOLFITO,39150.00,1753.96,22.32,46.91,102.32,11584.00,3.37,45.05,7.20,95.96,7.00,21.34,68.49,28.04,22.57,3.70,12.90,23.68,27.74,6.64,6007,8852,231
RENOVACION COSTARRICENSE,100,PUNTARENAS,GOLFITO,39150.00,1753.96,22.32,46.91,102.32,11585.00,3.37,45.05,7.20,95.96,7.00,21.34,68.49,28.04,22.57,3.70,12.90,23.68,27.74,6.64,6007,8852,231
REPUBLICANO SOCIAL CRISTIANO,665,PUNTARENAS,GOLFITO,39150.00,1753.96,22.32,46.91,102.32,11586.00,3.37,45.05,7.20,95.96,7.00,21.34,68.49,28.04,22.57,3.70,12.90,23.68,27.74,6.64,6007,8852,231
RESTAURACION NACIONAL,5681,PUNTARENAS,GOLFITO,39150.00,1753.96,22.32,46.91,102.32,11587.00,3.37,45.05,7.20,95.96,7.00,21.34,68.49,28.04,22.57,3.70,12.90,23.68,27.74,6.64,6007,8852,231
UNIDAD SOCIAL CRISTIANA,1692,PUNTARENAS,GOLFITO,39150.00,1753.96,22.32,46.91,102.32,11588.00,3.37,45.05,7.20,95.96,7.00,21.34,68.49,28.04,22.57,3.70,12.90,23.68,27.74,6.64,6007,8852,231
NULO,287,PUNTARENAS,GOLFITO,39150.00,1753.96,22.32,46.91,102.32,11589.00,3.37,45.05,7.20,95.96,7.00,21.34,68.49,28.04,22.57,3.70,12.90,23.68,27.74,6.64,6007,8852,231
BLANCO,55,PUNTARENAS,GOLFITO,39150.00,1753.96,22.32,46.91,102.32,11590.00,3.37,45.05,7.20,95.96,7.00,21.34,68.49,28.04,22.57,3.70,12.90,23.68,27.74,6.64,6007,8852,231
ACCESIBILIDAD SIN EXCLUSION,106,PUNTARENAS,COTO BRUS,38453.00,933.91,41.17,22.99,98.97,10936.00,3.50,46.48,5.10,94.69,6.34,23.38,68.72,21.76,16.74,4.94,12.11,14.19,24.65,7.77,8728,8142,272
ACCION CIUDADANA,2060,PUNTARENAS,COTO BRUS,38453.00,933.91,41.17,22.99,98.97,10937.00,3.50,46.48,5.10,94.69,6.34,23.38,68.72,21.76,16.74,4.94,12.11,14.19,24.65,7.77,8728,8142,272
ALIANZA DEMOCRATA CRISTIANA,82,PUNTARENAS,COTO BRUS,38453.00,933.91,41.17,22.99,98.97,10938.00,3.50,46.48,5.10,94.69,6.34,23.38,68.72,21.76,16.74,4.94,12.11,14.19,24.65,7.77,8728,8142,272
DE LOS TRABAJADORES,38,PUNTARENAS,COTO BRUS,38453.00,933.91,41.17,22.99,98.97,10939.00,3.50,46.48,5.10,94.69,6.34,23.38,68.72,21.76,16.74,4.94,12.11,14.19,24.65,7.77,8728,8142,272
FRENTE AMPLIO,96,PUNTARENAS,COTO BRUS,38453.00,933.91,41.17,22.99,98.97,10940.00,3.50,46.48,5.10,94.69,6.34,23.38,68.72,21.76,16.74,4.94,12.11,14.19,24.65,7.77,8728,8142,272
INTEGRACION NACIONAL,1433,PUNTARENAS,COTO BRUS,38453.00,933.91,41.17,22.99,98.97,10941.00,3.50,46.48,5.10,94.69,6.34,23.38,68.72,21.76,16.74,4.94,12.11,14.19,24.65,7.77,8728,8142,272
LIBERACION NACIONAL,3524,PUNTARENAS,COTO BRUS,38453.00,933.91,41.17,22.99,98.97,10942.00,3.50,46.48,5.10,94.69,6.34,23.38,68.72,21.76,16.74,4.94,12.11,14.19,24.65,7.77,8728,8142,272
MOVIMIENTO LIBERTARIO,236,PUNTARENAS,COTO BRUS,38453.00,933.91,41.17,22.99,98.97,10943.00,3.50,46.48,5.10,94.69,6.34,23.38,68.72,21.76,16.74,4.94,12.11,14.19,24.65,7.77,8728,8142,272
NUEVA GENERACION,71,PUNTARENAS,COTO BRUS,38453.00,933.91,41.17,22.99,98.97,10944.00,3.50,46.48,5.10,94.69,6.34,23.38,68.72,21.76,16.74,4.94,12.11,14.19,24.65,7.77,8728,8142,272
RENOVACION COSTARRICENSE,83,PUNTARENAS,COTO BRUS,38453.00,933.91,41.17,22.99,98.97,10945.00,3.50,46.48,5.10,94.69,6.34,23.38,68.72,21.76,16.74,4.94,12.11,14.19,24.65,7.77,8728,8142,272
REPUBLICANO SOCIAL CRISTIANO,667,PUNTARENAS,COTO BRUS,38453.00,933.91,41.17,22.99,98.97,10946.00,3.50,46.48,5.10,94.69,6.34,23.38,68.72,21.76,16.74,4.94,12.11,14.19,24.65,7.77,8728,8142,272
RESTAURACION NACIONAL,5429,PUNTARENAS,COTO BRUS,38453.00,933.91,41.17,22.99,98.97,10947.00,3.50,46.48,5.10,94.69,6.34,23.38,68.72,21.76,16.74,4.94,12.11,14.19,24.65,7.77,8728,8142,272
UNIDAD SOCIAL CRISTIANA,2446,PUNTARENAS,COTO BRUS,38453.00,933.91,41.17,22.99,98.97,10948.00,3.50,46.48,5.10,94.69,6.34,23.38,68.72,21.76,16.74,4.94,12.11,14.19,24.65,7.77,8728,8142,272
NULO,281,PUNTARENAS,COTO BRUS,38453.00,933.91,41.17,22.99,98.97,10949.00,3.50,46.48,5.10,94.69,6.34,23.38,68.72,21.76,16.74,4.94,12.11,14.19,24.65,7.77,8728,8142,272
BLANCO,79,PUNTARENAS,COTO BRUS,38453.00,933.91,41.17,22.99,98.97,10950.00,3.50,46.48,5.10,94.69,6.34,23.38,68.72,21.76,16.74,4.94,12.11,14.19,24.65,7.77,8728,8142,272
ACCESIBILIDAD SIN EXCLUSION,19,PUNTARENAS,PARRITA,16115.00,478.79,33.66,53.24,104.51,4833.00,3.32,51.44,6.27,94.60,6.54,18.57,73.07,26.98,15.08,7.56,9.48,14.91,25.10,5.92,3123,3718,83
ACCION CIUDADANA,572,PUNTARENAS,PARRITA,16115.00,478.79,33.66,53.24,104.51,4834.00,3.32,51.44,6.27,94.60,6.54,18.57,73.07,26.98,15.08,7.56,9.48,14.91,25.10,5.92,3123,3718,83
ALIANZA DEMOCRATA CRISTIANA,14,PUNTARENAS,PARRITA,16115.00,478.79,33.66,53.24,104.51,4835.00,3.32,51.44,6.27,94.60,6.54,18.57,73.07,26.98,15.08,7.56,9.48,14.91,25.10,5.92,3123,3718,83
DE LOS TRABAJADORES,16,PUNTARENAS,PARRITA,16115.00,478.79,33.66,53.24,104.51,4836.00,3.32,51.44,6.27,94.60,6.54,18.57,73.07,26.98,15.08,7.56,9.48,14.91,25.10,5.92,3123,3718,83
FRENTE AMPLIO,32,PUNTARENAS,PARRITA,16115.00,478.79,33.66,53.24,104.51,4837.00,3.32,51.44,6.27,94.60,6.54,18.57,73.07,26.98,15.08,7.56,9.48,14.91,25.10,5.92,3123,3718,83
INTEGRACION NACIONAL,625,PUNTARENAS,PARRITA,16115.00,478.79,33.66,53.24,104.51,4838.00,3.32,51.44,6.27,94.60,6.54,18.57,73.07,26.98,15.08,7.56,9.48,14.91,25.10,5.92,3123,3718,83
LIBERACION NACIONAL,1453,PUNTARENAS,PARRITA,16115.00,478.79,33.66,53.24,104.51,4839.00,3.32,51.44,6.27,94.60,6.54,18.57,73.07,26.98,15.08,7.56,9.48,14.91,25.10,5.92,3123,3718,83
MOVIMIENTO LIBERTARIO,103,PUNTARENAS,PARRITA,16115.00,478.79,33.66,53.24,104.51,4840.00,3.32,51.44,6.27,94.60,6.54,18.57,73.07,26.98,15.08,7.56,9.48,14.91,25.10,5.92,3123,3718,83
NUEVA GENERACION,16,PUNTARENAS,PARRITA,16115.00,478.79,33.66,53.24,104.51,4841.00,3.32,51.44,6.27,94.60,6.54,18.57,73.07,26.98,15.08,7.56,9.48,14.91,25.10,5.92,3123,3718,83
RENOVACION COSTARRICENSE,25,PUNTARENAS,PARRITA,16115.00,478.79,33.66,53.24,104.51,4842.00,3.32,51.44,6.27,94.60,6.54,18.57,73.07,26.98,15.08,7.56,9.48,14.91,25.10,5.92,3123,3718,83
REPUBLICANO SOCIAL CRISTIANO,221,PUNTARENAS,PARRITA,16115.00,478.79,33.66,53.24,104.51,4843.00,3.32,51.44,6.27,94.60,6.54,18.57,73.07,26.98,15.08,7.56,9.48,14.91,25.10,5.92,3123,3718,83
RESTAURACION NACIONAL,2718,PUNTARENAS,PARRITA,16115.00,478.79,33.66,53.24,104.51,4844.00,3.32,51.44,6.27,94.60,6.54,18.57,73.07,26.98,15.08,7.56,9.48,14.91,25.10,5.92,3123,3718,83
UNIDAD SOCIAL CRISTIANA,1078,PUNTARENAS,PARRITA,16115.00,478.79,33.66,53.24,104.51,4845.00,3.32,51.44,6.27,94.60,6.54,18.57,73.07,26.98,15.08,7.56,9.48,14.91,25.10,5.92,3123,3718,83
NULO,120,PUNTARENAS,PARRITA,16115.00,478.79,33.66,53.24,104.51,4846.00,3.32,51.44,6.27,94.60,6.54,18.57,73.07,26.98,15.08,7.56,9.48,14.91,25.10,5.92,3123,3718,83
BLANCO,32,PUNTARENAS,PARRITA,16115.00,478.79,33.66,53.24,104.51,4847.00,3.32,51.44,6.27,94.60,6.54,18.57,73.07,26.98,15.08,7.56,9.48,14.91,25.10,5.92,3123,3718,83
ACCESIBILIDAD SIN EXCLUSION,70,PUNTARENAS,CORREDORES,41831.00,620.60,67.40,51.30,98.15,11849.00,3.52,45.99,7.22,96.02,7.25,22.65,71.57,28.96,19.19,5.91,12.13,15.70,28.29,6.13,6286,11477,232
ACCION CIUDADANA,1716,PUNTARENAS,CORREDORES,41831.00,620.60,67.40,51.30,98.15,11850.00,3.52,45.99,7.22,96.02,7.25,22.65,71.57,28.96,19.19,5.91,12.13,15.70,28.29,6.13,6286,11477,232
ALIANZA DEMOCRATA CRISTIANA,95,PUNTARENAS,CORREDORES,41831.00,620.60,67.40,51.30,98.15,11851.00,3.52,45.99,7.22,96.02,7.25,22.65,71.57,28.96,19.19,5.91,12.13,15.70,28.29,6.13,6286,11477,232
DE LOS TRABAJADORES,32,PUNTARENAS,CORREDORES,41831.00,620.60,67.40,51.30,98.15,11852.00,3.52,45.99,7.22,96.02,7.25,22.65,71.57,28.96,19.19,5.91,12.13,15.70,28.29,6.13,6286,11477,232
FRENTE AMPLIO,175,PUNTARENAS,CORREDORES,41831.00,620.60,67.40,51.30,98.15,11853.00,3.52,45.99,7.22,96.02,7.25,22.65,71.57,28.96,19.19,5.91,12.13,15.70,28.29,6.13,6286,11477,232
INTEGRACION NACIONAL,1728,PUNTARENAS,CORREDORES,41831.00,620.60,67.40,51.30,98.15,11854.00,3.52,45.99,7.22,96.02,7.25,22.65,71.57,28.96,19.19,5.91,12.13,15.70,28.29,6.13,6286,11477,232
LIBERACION NACIONAL,3360,PUNTARENAS,CORREDORES,41831.00,620.60,67.40,51.30,98.15,11855.00,3.52,45.99,7.22,96.02,7.25,22.65,71.57,28.96,19.19,5.91,12.13,15.70,28.29,6.13,6286,11477,232
MOVIMIENTO LIBERTARIO,178,PUNTARENAS,CORREDORES,41831.00,620.60,67.40,51.30,98.15,11856.00,3.52,45.99,7.22,96.02,7.25,22.65,71.57,28.96,19.19,5.91,12.13,15.70,28.29,6.13,6286,11477,232
NUEVA GENERACION,62,PUNTARENAS,CORREDORES,41831.00,620.60,67.40,51.30,98.15,11857.00,3.52,45.99,7.22,96.02,7.25,22.65,71.57,28.96,19.19,5.91,12.13,15.70,28.29,6.13,6286,11477,232
RENOVACION COSTARRICENSE,101,PUNTARENAS,CORREDORES,41831.00,620.60,67.40,51.30,98.15,11858.00,3.52,45.99,7.22,96.02,7.25,22.65,71.57,28.96,19.19,5.91,12.13,15.70,28.29,6.13,6286,11477,232
REPUBLICANO SOCIAL CRISTIANO,445,PUNTARENAS,CORREDORES,41831.00,620.60,67.40,51.30,98.15,11859.00,3.52,45.99,7.22,96.02,7.25,22.65,71.57,28.96,19.19,5.91,12.13,15.70,28.29,6.13,6286,11477,232
RESTAURACION NACIONAL,7499,PUNTARENAS,CORREDORES,41831.00,620.60,67.40,51.30,98.15,11860.00,3.52,45.99,7.22,96.02,7.25,22.65,71.57,28.96,19.19,5.91,12.13,15.70,28.29,6.13,6286,11477,232
UNIDAD SOCIAL CRISTIANA,1851,PUNTARENAS,CORREDORES,41831.00,620.60,67.40,51.30,98.15,11861.00,3.52,45.99,7.22,96.02,7.25,22.65,71.57,28.96,19.19,5.91,12.13,15.70,28.29,6.13,6286,11477,232
NULO,344,PUNTARENAS,CORREDORES,41831.00,620.60,67.40,51.30,98.15,11862.00,3.52,45.99,7.22,96.02,7.25,22.65,71.57,28.96,19.19,5.91,12.13,15.70,28.29,6.13,6286,11477,232
BLANCO,75,PUNTARENAS,CORREDORES,41831.00,620.60,67.40,51.30,98.15,11863.00,3.52,45.99,7.22,96.02,7.25,22.65,71.57,28.96,19.19,5.91,12.13,15.70,28.29,6.13,6286,11477,232
ACCESIBILIDAD SIN EXCLUSION,16,PUNTARENAS,GARABITO,17229.00,316.31,54.47,73.10,100.69,5313.00,3.24,61.45,12.86,96.75,7.52,13.79,79.07,41.57,25.33,24.12,7.94,24.20,27.54,4.48,3532,2587,82
ACCION CIUDADANA,814,PUNTARENAS,GARABITO,17229.00,316.31,54.47,73.10,100.69,5314.00,3.24,61.45,12.86,96.75,7.52,13.79,79.07,41.57,25.33,24.12,7.94,24.20,27.54,4.48,3532,2587,82
ALIANZA DEMOCRATA CRISTIANA,10,PUNTARENAS,GARABITO,17229.00,316.31,54.47,73.10,100.69,5315.00,3.24,61.45,12.86,96.75,7.52,13.79,79.07,41.57,25.33,24.12,7.94,24.20,27.54,4.48,3532,2587,82
DE LOS TRABAJADORES,11,PUNTARENAS,GARABITO,17229.00,316.31,54.47,73.10,100.69,5316.00,3.24,61.45,12.86,96.75,7.52,13.79,79.07,41.57,25.33,24.12,7.94,24.20,27.54,4.48,3532,2587,82
FRENTE AMPLIO,40,PUNTARENAS,GARABITO,17229.00,316.31,54.47,73.10,100.69,5317.00,3.24,61.45,12.86,96.75,7.52,13.79,79.07,41.57,25.33,24.12,7.94,24.20,27.54,4.48,3532,2587,82
INTEGRACION NACIONAL,895,PUNTARENAS,GARABITO,17229.00,316.31,54.47,73.10,100.69,5318.00,3.24,61.45,12.86,96.75,7.52,13.79,79.07,41.57,25.33,24.12,7.94,24.20,27.54,4.48,3532,2587,82
LIBERACION NACIONAL,1463,PUNTARENAS,GARABITO,17229.00,316.31,54.47,73.10,100.69,5319.00,3.24,61.45,12.86,96.75,7.52,13.79,79.07,41.57,25.33,24.12,7.94,24.20,27.54,4.48,3532,2587,82
MOVIMIENTO LIBERTARIO,93,PUNTARENAS,GARABITO,17229.00,316.31,54.47,73.10,100.69,5320.00,3.24,61.45,12.86,96.75,7.52,13.79,79.07,41.57,25.33,24.12,7.94,24.20,27.54,4.48,3532,2587,82
NUEVA GENERACION,22,PUNTARENAS,GARABITO,17229.00,316.31,54.47,73.10,100.69,5321.00,3.24,61.45,12.86,96.75,7.52,13.79,79.07,41.57,25.33,24.12,7.94,24.20,27.54,4.48,3532,2587,82
RENOVACION COSTARRICENSE,37,PUNTARENAS,GARABITO,17229.00,316.31,54.47,73.10,100.69,5322.00,3.24,61.45,12.86,96.75,7.52,13.79,79.07,41.57,25.33,24.12,7.94,24.20,27.54,4.48,3532,2587,82
